election_date_2008,election_type_2008,contest_status_2008,constituency_number_hist,constituency_name_2008,province_2008,assembly_2008,voter_reg_2008,votes_cast_2008,turnout_2008,votes_disq_2008,disq_pct_2008,validated_votes_2008,MOV_votes_2008,MOV_pct_2008,win_votes_2008,win_pct_2008,win_party_2008,win_name_2008,second_votes_2008,second_pct_2008,second_party_2008,second_name_2008,third_votes_2008,third_pct_2008,third_party_2008,third_name_2008,remainder_votes_2008,remainder_pct_2008,effective_parties_2008,Cox_SF_ratio_2008,winbuckets_2008,delimit_2008,year_2008,election_date_2013,election_type_2013,contest_status_2013,constituency_name_2013,province_2013,assembly_2013,voter_reg_2013,votes_cast_2013,turnout_2013,votes_disq_2013,disq_pct_2013,validated_votes_2013,MOV_votes_2013,MOV_pct_2013,win_votes_2013,win_pct_2013,win_party_2013,win_name_2013,second_votes_2013,second_pct_2013,second_party_2013,second_name_2013,third_votes_2013,third_pct_2013,third_party_2013,third_name_2013,remainder_votes_2013,remainder_pct_2013,effective_parties_2013,Cox_SF_ratio_2013,winbuckets_2013,delimit_2013,year_2013,swing_08_13_pct,name_clean,election_date,election_type,contest_status,assembly,province,constituency_code,constituency_number_2018,constituency_name,voter_reg,votes_cast,turnout,votes_disq,disq_pct,validated_votes,MOV_votes,MOV_pct,win_votes,win_pct,win_party,win_name,second_votes,second_pct,second_party,second_name,third_votes,third_pct,third_party,third_name,remainder_votes,remainder_pct,effective_parties,Cox_SF_ratio,winbuckets,delimit,name_clean_hist,province_hist,matched_name_2018,match_score,province_2018,name_clean_2018,swing_13_18_pct,swing_08_18_pct
2008-02-18,General Election,Contested,NA-122,Lahore 5,Punjab,National,331381.0,118012.0,0.356121805414312,1653.0,0.0140070501304952,116359.0,54543.0,0.468747582911507,79506.0,0.683281912013682,Pakistan Muslim League (Nawaz),Sardar Ayaz Sadiq,24963.0,0.214534329102175,Pakistan Peoples Party Parliamentarians,Mian Omer Misbah-Ul-Rehman,10657.0,0.0915872429292105,Pakistan Muslim League (Qaid-e-Azam),Mian Muhammad Jehangir,1233.0,0.0105965159549326,1.91814703631418,0.426911829507671,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Lahore 5,Punjab,National,326028.0,184279.0,0.565224459248899,2175.0,0.011802755604274,182104.0,8872.0,0.0487194130826341,93389.0,0.51283332601151,Pakistan Muslim League (Nawaz),Sardar Ayaz Sadiq,84517.0,0.464113912928876,Pakistan Tehreek-e-Insaf,Imran Ahmed Khan Niazi,2833.0,0.015557044326319,Pakistan Peoples Party Parliamentarians,Barrister Mian Amir Hassan,1365.0,0.0074957167332952,2.08921868626761,0.0335198835737189,141,Delimitation 2002-2013,2013,20.910265383458697,,2018-07-25,General Election,Contested,National,,NA-123,123,Lahore-I,405583,207438,0.511456348022476,3505,0.0168966148921605,203933,24635,0.120799478260017,97205,0.47665164539334,Pakistan Muslim League (N),muhammad Riaz,72570,0.355852167133323,Pakistan Tehreek-e-Insaf,wajid azeem,23962,0.117499374794663,Tehreek-e-Labbaik Pakistan,m latif khan saraa,10196,0.0499968126786739,2.7163563361962,0.330191539203528,Pakistan Muslim League (N),Delimitation 2018,LAHORE 5,Punjab,LAHORE-I,75.0,Punjab,LAHORE-I,-5.3768111226423,15.533454260816399
2008-02-18,General Election,Contested,NA-123,Lahore 6,Punjab,National,288994.0,97697.0,0.338058921638512,1330.0,0.0136135193506454,96367.0,48900.0,0.507435117830793,67707.0,0.702595286768292,Pakistan Muslim League (Nawaz),Makhdoom Muhammad Javed Hashmi,18807.0,0.195160168937499,Independents,Mian Aziz-Ur-Rehman Chan,7843.0,0.0813867817821453,Independents,Mian Ikhlaq Ahmed Gudoo,2010.0,0.0208577625120633,1.85698460386481,0.417025575583559,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Lahore 6,Punjab,National,347941.0,175831.0,0.505347170928405,2155.0,0.0122560868106307,173676.0,86261.0,0.496677721734724,126878.0,0.730544231787927,Pakistan Muslim League (Nawaz),Muhammad Pervaiz Malik,40617.0,0.233866510053203,Pakistan Tehreek-e-Insaf,Atif Choudhry,3770.0,0.0217070867592529,Pakistan Peoples Party Parliamentarians,Main Aziz Ur Rehman Chann,2411.0,0.0138821713996177,1.69811649962702,0.0928182780609105,141,Delimitation 2002-2013,2013,16.7288249289893,,2018-07-25,General Election,Contested,National,,NA-123,123,Lahore-I,405583,207438,0.511456348022476,3505,0.0168966148921605,203933,24635,0.120799478260017,97205,0.47665164539334,Pakistan Muslim League (N),muhammad Riaz,72570,0.355852167133323,Pakistan Tehreek-e-Insaf,wajid azeem,23962,0.117499374794663,Tehreek-e-Labbaik Pakistan,m latif khan saraa,10196,0.0499968126786739,2.7163563361962,0.330191539203528,Pakistan Muslim League (N),Delimitation 2018,LAHORE 6,Punjab,LAHORE-I,75.0,Punjab,LAHORE-I,0.6109177094070994,17.339742638396398
2008-02-18,General Election,Contested,NA-124,Lahore 7,Punjab,National,275697.0,108488.0,0.393504463233187,2030.0,0.0187117469213185,106458.0,47930.0,0.450224501681414,71342.0,0.670142215709482,Pakistan Muslim League (Nawaz),Sheikh Rohale Asghar,23412.0,0.219917714028067,Pakistan Peoples Party Parliamentarians,Ayaz Imran,10881.0,0.102209321986135,Pakistan Muslim League (Qaid-e-Azam),Hamayun Akhtar Khan,823.0,0.0077307482763155,1.96874899277562,0.464761660686827,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Lahore 7,Punjab,National,322562.0,173743.0,0.538634433070232,2431.0,0.0139919306101541,171312.0,76751.0,0.448018819463902,119312.0,0.696460259643224,Pakistan Muslim League (Nawaz),Shaikh Rohale Asghar,42561.0,0.248441440179322,Pakistan Tehreek-e-Insaf,Walid Iqbal,6990.0,0.0408027458671897,Pakistan Peoples Party Parliamentarians,Bushra Aitzaz Ahsan,2449.0,0.0142955543102643,1.82319514209323,0.164234862902657,141,Delimitation 2002-2013,2013,14.512996983704497,,2018-07-25,General Election,Contested,National,,NA-123,123,Lahore-I,405583,207438,0.511456348022476,3505,0.0168966148921605,203933,24635,0.120799478260017,97205,0.47665164539334,Pakistan Muslim League (N),muhammad Riaz,72570,0.355852167133323,Pakistan Tehreek-e-Insaf,wajid azeem,23962,0.117499374794663,Tehreek-e-Labbaik Pakistan,m latif khan saraa,10196,0.0499968126786739,2.7163563361962,0.330191539203528,Pakistan Muslim League (N),Delimitation 2018,LAHORE 7,Punjab,LAHORE-I,75.0,Punjab,LAHORE-I,-2.7178085047755984,11.795188478928898
2008-02-18,General Election,Contested,NA-125,Lahore 8,Punjab,National,311540.0,111707.0,0.358563908326379,1461.0,0.013078858084095,110246.0,46160.0,0.418699998185875,70752.0,0.641764780581608,Pakistan Muslim League (Nawaz),Khawaja Saad Rafique,24592.0,0.223064782395733,Pakistan Peoples Party Parliamentarians,Muhammad Naveed Ch.,13702.0,0.124285688369646,Pakistan Muslim League (Qaid-e-Azam),Humayun Akhtar Khan,1200.0,0.0108847486530124,2.09602886379376,0.557173064411191,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Lahore 8,Punjab,National,429485.0,226360.0,0.527049838760376,4199.0,0.0185500971903163,222161.0,38921.0,0.175192765606925,123416.0,0.55552504715049,Pakistan Muslim League (Nawaz),Khawaja Saad Rafique,84495.0,0.380332281543565,Pakistan Tehreek-e-Insaf,Hamid Khan,6152.0,0.0276916290438016,Pakistan Peoples Party Parliamentarians,Muhammad Naveed Ch.,8098.0,0.0364510422621432,2.20122957470333,0.0728090419551453,141,Delimitation 2002-2013,2013,16.848593043399703,,2018-07-25,General Election,Contested,National,,NA-123,123,Lahore-I,405583,207438,0.511456348022476,3505,0.0168966148921605,203933,24635,0.120799478260017,97205,0.47665164539334,Pakistan Muslim League (N),muhammad Riaz,72570,0.355852167133323,Pakistan Tehreek-e-Insaf,wajid azeem,23962,0.117499374794663,Tehreek-e-Labbaik Pakistan,m latif khan saraa,10196,0.0499968126786739,2.7163563361962,0.330191539203528,Pakistan Muslim League (N),Delimitation 2018,LAHORE 8,Punjab,LAHORE-I,75.0,Punjab,LAHORE-I,-1.5593490737900062,15.289243969609695
2008-02-18,General Election,Contested,NA-126,Lahore 9,Punjab,National,360304.0,120840.0,0.335383453972201,1156.0,0.0095663687520688,119684.0,44662.0,0.373166003810033,69718.0,0.582517295544935,Pakistan Muslim League (Nawaz),Umer Sohail Zia Butt,25056.0,0.209351291734902,Pakistan Peoples Party Parliamentarians,Syed Hasnat Ahmed,23657.0,0.197662177066275,Pakistan Muslim League (Qaid-e-Azam),Muhammad Idrees,1253.0,0.0104692356538886,2.36825487564373,0.944165070242657,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Lahore 9,Punjab,National,359492.0,197889.0,0.550468438796969,1916.0,0.0096821955742866,195973.0,7453.0,0.0380307491338092,97785.0,0.49897179713532,Pakistan Tehreek-e-Insaf,Shafqat Mehmood,90332.0,0.46094104800151,Pakistan Muslim League (Nawaz),Khawaja Ahmad Hassan,3226.0,0.016461451322376,Jamaat-e-Islami,Liaqat Baloch,4630.0,0.0236257035407939,2.16483805048606,0.0357127042465571,166,Delimitation 2002-2013,2013,21.508498482476806,,2018-07-25,General Election,Contested,National,,NA-123,123,Lahore-I,405583,207438,0.511456348022476,3505,0.0168966148921605,203933,24635,0.120799478260017,97205,0.47665164539334,Pakistan Muslim League (N),muhammad Riaz,72570,0.355852167133323,Pakistan Tehreek-e-Insaf,wajid azeem,23962,0.117499374794663,Tehreek-e-Labbaik Pakistan,m latif khan saraa,10196,0.0499968126786739,2.7163563361962,0.330191539203528,Pakistan Muslim League (N),Delimitation 2018,LAHORE 9,Punjab,LAHORE-I,75.0,Punjab,LAHORE-I,-3.901209077449308,17.607289405027498
2008-02-18,General Election,Contested,NA-131,Sheikhupura 1,Punjab,National,217332.0,120299.0,0.553526402002466,4214.0,0.0350293851154207,116085.0,9740.0,0.08390403583581,50638.0,0.436214842572253,Pakistan Muslim League (Nawaz),Rana Tanveer Hussain,40898.0,0.352310806736443,Pakistan Muslim League (Qaid-e-Azam),Brdg. Zulfiqar Ahmed Dhillon,23506.0,0.202489555067408,Pakistan Peoples Party Parliamentarians,Ch. Mushtaq Ahmad,1043.0,0.0089847956238962,2.81347698620125,0.574746931390288,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Sheikhupura 1,Punjab,National,273993.0,156931.0,0.572755508352403,4688.0,0.0298730015102179,152243.0,32168.0,0.211293786906459,73742.0,0.484370381561057,Pakistan Muslim League (Nawaz),Rana Afzaal Hussain,41574.0,0.273076594654598,Independents,Umer Aftab Dhillon,21637.0,0.14212147684951,Pakistan Tehreek-e-Insaf,Rahat Aman Ullah Bhatti,15290.0,0.100431546934834,2.98261027356254,0.520445470726897,141,Delimitation 2002-2013,2013,1.922910634993702,,2018-07-25,General Election,Contested,National,,NA-119,119,Sheikhupura-I,418637,234882,0.561063642248535,4931,0.0209935201505437,229951,16302,0.0708933642384682,110424,0.480206652721667,Pakistan Tehreek-e-Insaf,RAHAT AMAN ULLAH BHATTI,94122,0.409313288483199,Pakistan Muslim League (N),RANA AFZAAL HUSSAIN,21513,0.0935547138303378,Tehreek-e-Labbaik Pakistan,MUHAMMAD ANWAR RASHEED,3892,0.0169253449647968,2.45689773541864,0.228565053866259,Pakistan Tehreek-e-Insaf,Delimitation 2018,SHEIKHUPURA 1,Punjab,SHEIKHUPURA-I,84.61538461538461,Punjab,SHEIKHUPURA-I,-1.1691866103867965,0.7537240246069055
2008-02-18,General Election,Contested,NA-132,Sheikhupura 2,Punjab,National,229477.0,113219.0,0.493378421366847,5112.0,0.0451514321801111,108107.0,14109.0,0.130509587723274,48193.0,0.445789819345648,Pakistan Muslim League (Nawaz),Rana Tanveer Hussain,34084.0,0.315280231622374,Pakistan Peoples Party Parliamentarians,Syed Gayoor Abbas Bukhari,24260.0,0.224407300174827,Pakistan Muslim League (Qaid-e-Azam),Shahid Manzoor Gill.,1570.0,0.0145226488571508,2.86905327122068,0.711770918906232,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Sheikhupura 2,Punjab,National,291232.0,165616.0,0.568673772112955,5378.0,0.0324727079509226,160238.0,59701.0,0.372577041650545,93140.0,0.581260375191902,Pakistan Muslim League (Nawaz),Rana Tanveer Hussain,33439.0,0.208683333541357,Pakistan Peoples Party Parliamentarians,Syed Ghayoor Abbas Bukhari,16467.0,0.102765885744954,Pakistan Tehreek-e-Insaf,Ayaz Sarfaraz Malik,17192.0,0.107290405521786,2.52113433051384,0.492448936870122,141,Delimitation 2002-2013,2013,7.529535074610799,,2018-07-25,General Election,Contested,National,,NA-119,119,Sheikhupura-I,418637,234882,0.561063642248535,4931,0.0209935201505437,229951,16302,0.0708933642384682,110424,0.480206652721667,Pakistan Tehreek-e-Insaf,RAHAT AMAN ULLAH BHATTI,94122,0.409313288483199,Pakistan Muslim League (N),RANA AFZAAL HUSSAIN,21513,0.0935547138303378,Tehreek-e-Labbaik Pakistan,MUHAMMAD ANWAR RASHEED,3892,0.0169253449647968,2.45689773541864,0.228565053866259,Pakistan Tehreek-e-Insaf,Delimitation 2018,SHEIKHUPURA 2,Punjab,SHEIKHUPURA-I,84.61538461538461,Punjab,SHEIKHUPURA-I,-0.7610129864420001,6.768522088168799
2008-02-18,General Election,Contested,NA-133,Sheikhupura 3,Punjab,National,222833.0,101893.0,0.457261716173098,3959.0,0.0388544846064008,97934.0,16781.0,0.171350092919721,44786.0,0.457307982927278,Pakistan Muslim League (Nawaz),Mian Javed Latif,28005.0,0.285957890007556,Pakistan Muslim League (Qaid-e-Azam),Ch. Muhammad Saeed Virk,16228.0,0.165703432924214,Pakistan Peoples Party Parliamentarians,Malik Mushtaq Ahmad,8915.0,0.0910306941409521,3.10019399351405,0.579467952151402,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Sheikhupura 3,Punjab,National,291283.0,161161.0,0.553279800056989,4490.0,0.0278603384193446,156671.0,37389.0,0.238646590626217,68909.0,0.439832515270854,Pakistan Muslim League (Nawaz),Mian Javed Latif,31520.0,0.201185924644637,Independents,Muhammad Saeed Virk,25874.0,0.16514862354871,Pakistan Tehreek-e-Insaf,Abu Bakar Virk,30368.0,0.193832936535798,3.66040647793574,0.820875634517766,141,Delimitation 2002-2013,2013,9.601808388389093,,2018-07-25,General Election,Contested,National,,NA-119,119,Sheikhupura-I,418637,234882,0.561063642248535,4931,0.0209935201505437,229951,16302,0.0708933642384682,110424,0.480206652721667,Pakistan Tehreek-e-Insaf,RAHAT AMAN ULLAH BHATTI,94122,0.409313288483199,Pakistan Muslim League (N),RANA AFZAAL HUSSAIN,21513,0.0935547138303378,Tehreek-e-Labbaik Pakistan,MUHAMMAD ANWAR RASHEED,3892,0.0169253449647968,2.45689773541864,0.228565053866259,Pakistan Tehreek-e-Insaf,Delimitation 2018,SHEIKHUPURA 3,Punjab,SHEIKHUPURA-I,84.61538461538461,Punjab,SHEIKHUPURA-I,0.7783842191546042,10.380192607543698
2008-02-18,General Election,Contested,NA-134,Sheikhupura 4,Punjab,National,208782.0,107785.0,0.516256190667778,2804.0,0.0260147515888111,104981.0,14997.0,0.142854421276231,47925.0,0.4565111782132,Pakistan Muslim League (Nawaz),Sardar Muhammad Irfan Dogar,32928.0,0.31365675693697,Pakistan Muslim League (Qaid-e-Azam),Khurram Munawar Manj,21752.0,0.207199397986302,Pakistan Peoples Party Parliamentarians,Noor Ul Ain Rai Saeed,2376.0,0.0226326668635277,2.85723691210593,0.660592808551992,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Sheikhupura 4,Punjab,National,250183.0,152048.0,0.607747129101498,5605.0,0.0368633589392823,146443.0,3294.0,0.0224933933339251,44397.0,0.303169151137303,Pakistan Muslim League (Nawaz),Sardar Muhammad Irfan Dogar,41103.0,0.280675757803377,Independents,Khan Sher Akbar Khan,39363.0,0.268794001761778,Pakistan Muslim League (Qaid-e-Azam),Khurram Munawar Manj,21580.0,0.147361089297542,3.9588450417297,0.957667323553025,141,Delimitation 2002-2013,2013,9.149093843372002,,2018-07-25,General Election,Contested,National,,NA-119,119,Sheikhupura-I,418637,234882,0.561063642248535,4931,0.0209935201505437,229951,16302,0.0708933642384682,110424,0.480206652721667,Pakistan Tehreek-e-Insaf,RAHAT AMAN ULLAH BHATTI,94122,0.409313288483199,Pakistan Muslim League (N),RANA AFZAAL HUSSAIN,21513,0.0935547138303378,Tehreek-e-Labbaik Pakistan,MUHAMMAD ANWAR RASHEED,3892,0.0169253449647968,2.45689773541864,0.228565053866259,Pakistan Tehreek-e-Insaf,Delimitation 2018,SHEIKHUPURA 4,Punjab,SHEIKHUPURA-I,84.61538461538461,Punjab,SHEIKHUPURA-I,-4.668348685296298,4.480745158075705
2008-02-18,General Election,Contested,NA-135,Sheikhupura 5,Punjab,National,227137.0,124469.0,0.547990860141677,6006.0,0.0482529786533193,118463.0,4151.0,0.0350404767733385,46739.0,0.394545132235382,Pakistan Muslim League (Nawaz),Choudhary Muhammad Barjees Tahir,42588.0,0.359504655462043,Pakistan Peoples Party Parliamentarians,Rai Ijaz Ahmad Khan,24748.0,0.208909110861619,Pakistan Muslim League (Qaid-e-Azam),Mian Shamim Haidar,4388.0,0.0370411014409563,3.03752484632808,0.581102658025735,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Sheikhupura 5,Punjab,National,285289.0,168808.0,0.591708758487008,6870.0,0.0406971233590825,161938.0,41522.0,0.256406772962492,82150.0,0.507292914572244,Pakistan Muslim League (Nawaz),Muhammad Barjees Tahir,40628.0,0.250886141609752,Pakistan Tehreek-e-Insaf,Muhammad Arshad Sahi,15117.0,0.0933505415652904,Independents,Rai Ijaz Ahmad Khan,24043.0,0.148470402252714,2.99513193807772,0.372083292310722,141,Delimitation 2002-2013,2013,4.371789834533102,,2018-07-25,General Election,Contested,National,,NA-119,119,Sheikhupura-I,418637,234882,0.561063642248535,4931,0.0209935201505437,229951,16302,0.0708933642384682,110424,0.480206652721667,Pakistan Tehreek-e-Insaf,RAHAT AMAN ULLAH BHATTI,94122,0.409313288483199,Pakistan Muslim League (N),RANA AFZAAL HUSSAIN,21513,0.0935547138303378,Tehreek-e-Labbaik Pakistan,MUHAMMAD ANWAR RASHEED,3892,0.0169253449647968,2.45689773541864,0.228565053866259,Pakistan Tehreek-e-Insaf,Delimitation 2018,SHEIKHUPURA 5,Punjab,SHEIKHUPURA-I,84.61538461538461,Punjab,SHEIKHUPURA-I,-3.064511623847299,1.3072782106858027
2008-02-18,General Election,Contested,NA-136,Sheikhupura 6,Punjab,National,219843.0,120808.0,0.549519429774885,4634.0,0.0383583868617972,116174.0,10310.0,0.0887461910582402,49681.0,0.427643018231274,Pakistan Muslim League (Nawaz),Ch. Bilal Ahmed Virk,39371.0,0.338896827173034,Pakistan Muslim League (Qaid-e-Azam),Peer Tariq Ahmed Shah,24911.0,0.214428357463804,Pakistan Peoples Party Parliamentarians,Ch.tawakkal-Ullah Virk,2211.0,0.0190317971318884,2.9074795002518,0.632724594244495,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Sheikhupura 6,Punjab,National,285503.0,174912.0,0.612645051015226,6739.0,0.0385279454811562,168173.0,37537.0,0.223204676137073,73775.0,0.438685163492356,Pakistan Muslim League (Nawaz),Chudhary Bilal Ahmed Virk,36238.0,0.215480487355283,Pakistan Muslim League (Qaid-e-Azam),Shahid Manzoor Gill.,33408.0,0.198652578000036,Pakistan Tehreek-e-Insaf,Chudhary Muhammad Yaqoob,24752.0,0.147181771152325,3.47910768039118,0.92190518240521,141,Delimitation 2002-2013,2013,6.3125621240341045,,2018-07-25,General Election,Contested,National,,NA-119,119,Sheikhupura-I,418637,234882,0.561063642248535,4931,0.0209935201505437,229951,16302,0.0708933642384682,110424,0.480206652721667,Pakistan Tehreek-e-Insaf,RAHAT AMAN ULLAH BHATTI,94122,0.409313288483199,Pakistan Muslim League (N),RANA AFZAAL HUSSAIN,21513,0.0935547138303378,Tehreek-e-Labbaik Pakistan,MUHAMMAD ANWAR RASHEED,3892,0.0169253449647968,2.45689773541864,0.228565053866259,Pakistan Tehreek-e-Insaf,Delimitation 2018,SHEIKHUPURA 6,Punjab,SHEIKHUPURA-I,84.61538461538461,Punjab,SHEIKHUPURA-I,-5.158140876669104,1.1544212473650006
2008-02-18,General Election,Contested,NA-137,Sheikhupura 7,Punjab,National,234225.0,130417.0,0.556802220087523,5452.0,0.0418043659952307,124965.0,9987.0,0.0799183771456007,54732.0,0.437978634017525,Independents,Saeed Ahmed Zafar,44745.0,0.358060256871924,Pakistan Muslim League (Qaid-e-Azam),Rai Mansab Ali Khan,24829.0,0.19868763253711,Pakistan Peoples Party Parliamentarians,Muhammad Nisar Ahmad Khan,659.0,0.0052734765734405,2.78150244117973,0.554899988825567,45,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Sheikhupura 7,Punjab,National,287484.0,175706.0,0.611185318139444,6641.0,0.0377960911977963,169065.0,5279.0,0.0312246768994174,61329.0,0.362753970366427,Pakistan Muslim League (Nawaz),Rai Mansab Ali Khan,56050.0,0.33152929346701,Independents,Ijaz Ahmed Shah,22967.0,0.135847159376571,Independents,Saeed Ahmad Zafar,28719.0,0.169869576789992,3.7268287871854,0.409759143621766,141,Delimitation 2002-2013,2013,5.438309805192098,,2018-07-25,General Election,Contested,National,,NA-119,119,Sheikhupura-I,418637,234882,0.561063642248535,4931,0.0209935201505437,229951,16302,0.0708933642384682,110424,0.480206652721667,Pakistan Tehreek-e-Insaf,RAHAT AMAN ULLAH BHATTI,94122,0.409313288483199,Pakistan Muslim League (N),RANA AFZAAL HUSSAIN,21513,0.0935547138303378,Tehreek-e-Labbaik Pakistan,MUHAMMAD ANWAR RASHEED,3892,0.0169253449647968,2.45689773541864,0.228565053866259,Pakistan Tehreek-e-Insaf,Delimitation 2018,SHEIKHUPURA 7,Punjab,SHEIKHUPURA-I,84.61538461538461,Punjab,SHEIKHUPURA-I,-5.0121675890908985,0.4261422161011996
2008-02-18,General Election,Contested,NA-148,Multan 1,Punjab,National,344896.0,150526.0,0.436438810539989,2968.0,0.0197175238829172,147558.0,43388.0,0.294040309573185,83184.0,0.563737648924491,Pakistan Peoples Party Parliamentarians,Makhdoom Shah Mehmood Qureshi,39796.0,0.269697339351306,Pakistan Muslim League (Qaid-e-Azam),Rai Mansab Ali,24578.0,0.166565011724203,Pakistan Muslim League (Nawaz),Makhdoom Muhammad Javed Hashmi,0.0,0.0,2.3907390717875,0.617599758769726,157,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Multan 1,Punjab,National,350801.0,204961.0,0.584265723301815,4310.0,0.021028390767024,200651.0,17067.0,0.0850581357680749,81830.0,0.407822537639982,Pakistan Muslim League (Nawaz),Malik Abdul Ghaffar Dogar,64763.0,0.322764401871907,Pakistan Tehreek-e-Insaf,Makhdoom Shah Mahmood Qureshi,49918.0,0.248780220382654,Pakistan Peoples Party Parliamentarians,Syed Ali Musa Gilani,4140.0,0.0206328401054567,3.00716336057915,0.770779611815388,141,Delimitation 2002-2013,2013,14.782691276182602,,2018-07-25,General Election,Contested,National,,NA-154,154,Multan-I,385233,219864,0.570729921891427,5120,0.0232871229487319,214744,10021,0.0466648660730917,74283,0.345914204820624,Pakistan Tehreek-e-Insaf,AHMAD HUSSAIN,64262,0.299249338747532,Pakistan Peoples Party Parliamentarians,SYED ABDUL QADIR GILLANI,37156,0.173024624669374,Independent,SIKANDAR HAYAT KHAN BOSAN,39043,0.181811831762471,3.99514636805796,0.57819551212225,Pakistan Tehreek-e-Insaf,Delimitation 2018,MULTAN 1,Punjab,MULTAN-I,75.0,Punjab,MULTAN-I,-1.3535801410388015,13.4291111351438
2008-02-18,General Election,Contested,NA-149,Multan 2,Punjab,National,427253.0,129531.0,0.30317165707438,1557.0,0.0120202885795678,127974.0,25219.0,0.197063466016535,70864.0,0.553737477925204,Pakistan Muslim League (Nawaz),Makhdoom Muhammad Javed Hashmi,45645.0,0.356674011908669,Pakistan Peoples Party Parliamentarians,Malik Salah-Ud-Din Dogar,10810.0,0.0844702830262397,Pakistan Muslim League (Qaid-e-Azam),Sheikh Muhammad Tahir Rasheed,655.0,0.0051182271398877,2.26764113683964,0.236827691970643,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Multan 2,Punjab,National,338005.0,189791.0,0.561503528054319,1978.0,0.0104219905053454,187813.0,9742.0,0.0518707437717304,83640.0,0.44533658479445,Pakistan Tehreek-e-Insaf,Makhdoom Javaid Hussain Hashmi,73898.0,0.393465841022719,Pakistan Muslim League (Nawaz),Sheikh Muhammad Tariq Rasheed,20719.0,0.110317177192207,Pakistan Peoples Party Parliamentarians,Malik Muhammad Amir Dogar,9556.0,0.0508803969906237,2.73333228052982,0.280372946493816,166,Delimitation 2002-2013,2013,25.833187097993903,,2018-07-25,General Election,Contested,National,,NA-154,154,Multan-I,385233,219864,0.570729921891427,5120,0.0232871229487319,214744,10021,0.0466648660730917,74283,0.345914204820624,Pakistan Tehreek-e-Insaf,AHMAD HUSSAIN,64262,0.299249338747532,Pakistan Peoples Party Parliamentarians,SYED ABDUL QADIR GILLANI,37156,0.173024624669374,Independent,SIKANDAR HAYAT KHAN BOSAN,39043,0.181811831762471,3.99514636805796,0.57819551212225,Pakistan Tehreek-e-Insaf,Delimitation 2018,MULTAN 2,Punjab,MULTAN-I,75.0,Punjab,MULTAN-I,0.9226393837107993,26.755826481704702
2008-02-18,General Election,Contested,NA-150,Multan 3,Punjab,National,399931.0,128262.0,0.320710322530637,1399.0,0.0109073614944411,126863.0,14475.0,0.114099461623957,57774.0,0.455404649109669,Pakistan Muslim League (Nawaz),Rana Mahmood Ul Hassan,43299.0,0.341305187485713,Pakistan Peoples Party Parliamentarians,Syed Abdul Qadir Gillani,25158.0,0.198308411435958,Pakistan Muslim League (Qaid-e-Azam),Fazal Ahmad Sheikh,632.0,0.0049817519686591,2.75316719146127,0.581029584978868,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Multan 3,Punjab,National,373331.0,192940.0,0.516806801471081,2155.0,0.0111692754224111,190785.0,13081.0,0.0685640904683282,92761.0,0.486206986922452,Pakistan Tehreek-e-Insaf,Makhdoom Shah Mahmood Qureshi,79680.0,0.417642896454124,Pakistan Muslim League (Nawaz),Rana Mehmood Ul Hassan,12208.0,0.0639882590350394,Pakistan Peoples Party Parliamentarians,Babu Nafees Ahmad Ansari,6136.0,0.0321618575883848,2.40829499764639,0.153212851405622,166,Delimitation 2002-2013,2013,19.6096478940444,,2018-07-25,General Election,Contested,National,,NA-154,154,Multan-I,385233,219864,0.570729921891427,5120,0.0232871229487319,214744,10021,0.0466648660730917,74283,0.345914204820624,Pakistan Tehreek-e-Insaf,AHMAD HUSSAIN,64262,0.299249338747532,Pakistan Peoples Party Parliamentarians,SYED ABDUL QADIR GILLANI,37156,0.173024624669374,Independent,SIKANDAR HAYAT KHAN BOSAN,39043,0.181811831762471,3.99514636805796,0.57819551212225,Pakistan Tehreek-e-Insaf,Delimitation 2018,MULTAN 3,Punjab,MULTAN-I,75.0,Punjab,MULTAN-I,5.392312042034597,25.001959936079
